participant_id,sample_id,timestamp,segment_id,BPM,ECG,RESP,label
6,0,27000,3,0.43722945,0.17713597,-0.47726542,0.3632
6,0,27500,3,0.37232128,-0.045962602,0.029769208,0.3504
6,0,28000,3,0.39383453,0.15656887,0.7204296,0.3375
6,0,28500,3,0.4791621,0.13935284,0.7118751,0.3246
6,0,29000,3,0.39334348,0.29671752,0.61133635,0.3119
6,0,29500,3,0.31998748,-0.34816653,0.36187294,0.2994
6,0,30000,3,0.16283612,0.08806668,0.025418412,0.2872
6,0,30500,3,0.10530223,0.076175734,-0.1390157,0.2753
6,0,31000,3,0.018626256,0.11636995,-0.9901533,0.2637
6,0,31500,3,-0.031278536,0.04183299,-1.2072041,0.2532
6,0,32000,3,0.092124335,0.44372344,0.7145483,0.242
6,0,32500,3,0.39704993,0.2351572,0.65248305,0.2312
6,0,33000,3,0.36358902,-0.23632112,0.46036232,0.2209
6,0,33500,3,0.51321304,-0.09682577,0.3656693,0.2111
6,0,34000,3,0.58607155,0.190216,-0.52983594,0.2016
6,0,34500,3,0.60183746,0.10260371,0.3693761,0.1931
6,0,35000,4,0.7136528,0.07510884,0.42288446,0.1848
6,0,35500,4,0.6219825,-0.09406218,0.5379973,0.1761
6,0,36000,4,0.60609883,0.034510426,0.39712518,0.1677
6,0,36500,4,0.4976691,0.12733969,0.11205936,0.1597
6,0,37000,4,0.35798913,-0.017353835,-0.24882004,0.1521
6,0,37500,4,0.27529982,0.09902233,-0.25657678,0.1451
6,0,38000,4,0.16234443,0.26481876,-1.9464842,0.1384
6,0,38500,4,0.17734592,-0.22956255,-3.1905046,0.132
6,0,39000,4,0.13380857,0.10920248,-3.645832,0.1251
6,0,39500,4,0.11751855,0.0054175598,-0.84934044,0.1187
6,0,40000,4,0.25714287,0.24253617,1.8353935,0.1128
6,0,40500,4,0.35900456,0.0836346,1.6478924,0.1072
6,0,41000,4,0.38333252,0.028442753,1.1490364,0.1017
6,0,41500,4,0.42672935,-0.1117858,0.5473943,0.0965
6,0,42000,4,0.45164087,-0.20301238,0.001111149,0.0907
6,0,42500,4,0.44062614,0.06379129,-1.7124298,0.0851
6,0,43000,4,0.37240294,-0.20404637,0.5814633,0.0799
6,0,43500,4,0.56976104,-0.12307515,1.1360357,0.0747
6,0,44000,4,0.5159049,0.1273632,1.0303737,0.0695
6,0,44500,4,0.63637316,-0.022448612,0.87958175,0.0643
6,0,45000,4,0.5958084,-0.2637267,0.7194926,0.0587
6,0,45500,4,0.46118996,-0.11840337,0.6132398,0.0533
6,0,46000,4,0.2507127,0.03113114,0.20923968,0.0479
6,0,46500,4,0.053228706,-0.036496848,-0.13549334,0.0425
6,0,47000,4,-0.011338716,0.24625856,-0.45477027,0.0369
6,0,47500,4,-0.07703491,-0.6103971,-1.7202128,0.0308
6,0,48000,4,0.040242568,-0.08866191,-0.9030598,0.025
6,0,48500,4,0.1916016,0.23032093,0.9548692,0.0191
6,0,49000,4,0.30364388,0.09949703,0.91520256,0.0132
6,0,49500,4,0.39883405,-0.12962691,0.8100869,0.0074
6,0,50000,4,0.5165178,0.08208831,0.73585,0.0016
6,0,50500,4,0.5703205,0.108013384,0.49000987,-0.0045
6,0,51000,4,0.48279202,0.106725596,0.39589757,-0.0102
6,0,51500,4,0.44462755,0.37382537,0.3463408,-0.0158
6,0,52000,5,0.2019093,-0.37100372,0.09763695,-0.0212
6,0,52500,5,-0.053989448,0.13198797,0.3925786,-0.0263
6,0,53000,5,-0.078787215,0.1489126,0.19921942,-0.0315
6,0,53500,5,-0.06942723,0.048488162,0.1686197,-0.0364
6,0,54000,5,-0.111094676,0.23009533,0.09502998,-0.041
6,0,54500,5,-0.09157739,-0.40137026,-0.0014249185,-0.0452
6,0,55000,6,-0.019659458,0.2533602,0.04896582,-0.0491
6,0,55500,6,0.08855176,0.27062324,-0.86189646,-0.053
6,0,56000,6,0.19800527,0.026073964,-1.6844546,-0.0565
6,0,56500,6,0.30121505,-0.18442397,-0.5945957,-0.0595
6,0,57000,6,0.44124627,0.012472227,0.5900067,-0.0622
6,0,57500,6,0.5746141,-0.14929633,0.57094955,-0.0645
6,0,58000,6,0.5767422,-0.14359525,0.39764315,-0.0666
6,0,58500,6,0.56977165,-0.1547295,0.056744143,-0.0686
6,0,59000,6,0.47147903,-0.008818675,0.06440954,-0.0703
6,0,59500,6,0.32864594,-0.42452705,0.25571442,-0.0717
6,0,60000,6,0.116417035,-0.019746125,0.27060226,-0.0731
6,0,60500,6,-0.12084856,0.18300624,0.0991981,-0.0745
6,0,61000,6,-0.33563548,0.09773453,-0.30491057,-0.0757
6,0,61500,6,-0.6048411,-0.36236045,-0.49119905,-0.077
6,0,62000,6,-0.70696616,0.17112939,0.1802942,-0.0784
6,0,62500,6,-0.7228042,-0.041812524,0.2747733,-0.0799
6,0,63000,6,-0.6274291,-0.36299494,0.33300012,-0.0817
6,0,63500,6,-0.6418535,0.004609164,0.20303126,-0.0834
6,0,64000,6,-0.6540329,0.01653771,0.11674456,-0.0855
6,0,64500,6,-0.66678184,0.060393207,-0.5433196,-0.088
6,0,65000,6,-0.6882375,-0.45009965,-2.0282202,-0.0909
6,0,65500,6,-0.60940903,0.24895164,-3.4399545,-0.0943
6,0,66000,6,-0.49670395,-0.07596727,-4.087335,-0.0985
6,0,66500,6,-0.3341563,0.030153546,-0.98922104,-0.1025
6,0,67000,7,-0.098813325,-0.30199862,2.1203039,-0.1071
6,0,67500,7,0.19037987,0.18239054,1.6871446,-0.1124
6,0,68000,7,0.42914435,-0.023318108,1.4894892,-0.1182
6,0,68500,7,0.54297787,-0.19609872,1.288783,-0.1247
6,0,69000,7,0.5456687,0.009445442,1.0376003,-0.1311
6,0,69500,7,0.33359775,0.1289471,0.75567544,-0.138
6,0,70000,7,0.052402947,-0.12575884,0.25046632,-0.1453
6,0,70500,7,-0.21833737,-0.38242936,0.21409033,-0.1529
6,0,71000,7,-0.34145817,0.10123132,0.065347396,-0.1613
6,0,71500,8,-0.43587857,0.2343864,0.6929344,-0.1692
6,0,72000,8,-0.4726807,0.10326171,0.59184533,-0.1775
6,0,72500,8,-0.38924706,-0.1771719,0.5047553,-0.1859
6,0,73000,8,-0.2834676,0.10462,0.11949073,-0.1943
6,0,73500,8,-0.31756002,0.23936369,-0.052409474,-0.2027
6,0,74000,8,-0.3749042,-0.036919843,-0.5880254,-0.2118
6,0,74500,9,-0.45757377,0.24050108,-0.086104654,-0.2202
6,0,75000,9,-0.3642087,-0.27746943,0.41904435,-0.2285
6,0,75500,9,-0.34161216,0.16218063,0.41086712,-0.2365
6,0,76000,9,-0.28068724,-0.0012564092,0.35637042,-0.2443
6,0,76500,9,-0.19920938,0.026337164,0.31603056,-0.2525
6,0,77000,9,-0.14174193,-0.35569587,0.19141135,-0.2603
6,0,77500,9,-0.10831171,0.2989077,-0.15433511,-0.2675
6,0,78000,9,-0.013635583,0.2797365,0.1883404,-0.2742
6,0,78500,9,0.19533737,0.2812922,0.24605133,-0.2805
6,0,79000,9,0.29948542,0.07036186,0.18639669,-0.2871
6,0,79500,9,0.27231038,-0.19511642,-0.20865382,-0.293
6,0,80000,9,0.22739618,0.027991556,-0.16006002,-0.2984
6,0,80500,9,0.12897108,-0.27196577,-0.37912184,-0.3031
6,0,81000,9,-0.06469536,-0.013203754,-0.47651637,-0.3073
6,0,81500,9,-0.11300705,-0.5196029,-0.5333659,-0.3107
6,0,82000,9,-0.17307705,-0.5380268,-0.97704726,-0.3141
6,0,82500,9,-0.24404518,-0.14114186,-2.380438,-0.3169
6,0,83000,9,-0.2319796,-0.20842676,-3.1417391,-0.3189
6,0,83500,10,-0.29717097,0.22970523,0.06561352,-0.3203
6,0,84000,10,-0.17054123,0.2811136,1.0924845,-0.3212
6,0,84500,10,-0.029255254,-0.04180312,0.82647055,-0.3215
6,0,85000,10,0.054644123,0.037325714,0.6088018,-0.3216
6,0,85500,10,0.12897108,0.20369555,0.26685548,-0.3211
6,0,86000,10,-0.017319193,-0.44441268,-0.04361976,-0.3203
6,0,86500,10,-0.017906703,0.032470636,0.9048809,-0.3193
6,0,87000,10,-0.0049475674,0.18795063,0.75310844,-0.3181
6,0,87500,10,0.034354877,-0.10519643,0.29113007,-0.3167
6,0,88000,10,0.07854962,-0.102056846,-0.17281272,-0.3153
6,0,88500,10,0.06957198,-0.14007027,-0.4626119,-0.3138
6,0,89000,10,0.18550552,-1.0769264,-1.2032849,-0.3125
6,0,89500,10,0.20704809,-0.1555661,-0.39240125,-0.3113
6,0,90000,10,0.4063298,0.07427694,0.8915588,-0.3104
6,0,90500,10,0.43191803,0.19317229,0.750193,-0.3099
6,0,91000,10,0.48731893,0.011776631,0.7723806,-0.3097
6,0,91500,10,0.5272329,0.08885158,0.6339923,-0.3099
6,0,92000,10,0.3974546,0.023272777,0.50428814,-0.3105
6,0,92500,10,0.12829407,0.15544558,0.22522148,-0.3118
6,0,93000,10,-0.13464458,-0.32327074,0.24204281,-0.3135
6,0,93500,10,-0.38575104,0.17524187,-0.14378552,-0.3155
6,0,94000,10,-0.48269475,0.2576983,-0.33771548,-0.3177
6,0,94500,10,-0.49426538,0.5410694,-1.5827045,-0.3203
6,0,95000,10,-0.5296056,-0.27767622,-3.255398,-0.3233
6,0,95500,10,-0.45990038,0.41965955,-1.9700544,-0.3265
6,0,96000,10,-0.27405053,0.4991597,1.3162502,-0.3299
6,0,96500,10,-0.041849736,0.1477799,0.97416705,-0.3335
6,0,97000,10,0.09580626,0.23313151,1.1646333,-0.3369
6,0,97500,10,0.21842681,-0.438016,0.8889732,-0.3403
6,0,98000,10,0.18741496,0.21044001,0.86843514,-0.3434
6,0,98500,10,0.09586619,-0.037685942,0.5324854,-0.3465
6,0,99000,10,-0.0286884,0.18338224,0.17241403,-0.3493
6,0,99500,10,-0.11042783,-0.0070326827,0.0643077,-0.3519
6,0,100000,10,-0.08133191,0.45780927,0.4833623,-0.3541
6,0,100500,10,-0.032834392,-0.33996505,0.48315188,-0.3559
6,0,101000,10,-0.075359814,0.028015057,0.36539385,-0.3576
6,0,101500,10,-0.12926582,0.13790995,0.28737366,-0.3589
6,0,102000,10,-0.1834844,-0.056819554,0.13524726,-0.3599
6,0,102500,11,-0.23212896,0.31678644,-0.70401716,-0.3607
6,0,103000,11,-0.23876864,-0.5896937,-1.5596474,-0.361
6,0,103500,11,-0.23876864,0.006484455,-2.728066,-0.3612
6,0,104000,11,-0.1867066,0.077209726,-4.010026,-0.3612
6,0,104500,11,-0.08891523,-0.15379891,-2.8828928,-0.3611
6,0,105000,11,0.07965767,0.26977724,2.1095524,-0.3611
6,0,105500,11,0.3665186,0.20424074,1.7184691,-0.3611
6,0,106000,11,0.4079762,-0.3027788,1.4756571,-0.3612
6,0,106500,11,0.46944696,-0.13500369,1.2328013,-0.3613
6,0,107000,11,0.35826162,0.012218429,0.5139156,-0.3617
6,0,107500,11,0.16041577,0.048276663,-0.08549479,-0.3625
6,0,108000,11,-0.007844648,0.002616373,-0.18313733,-0.3634
6,0,108500,11,-0.11070926,0.39480138,1.0448732,-0.3646
6,0,109000,11,-0.098813325,-0.15628989,0.91505575,-0.3663
6,0,109500,12,-0.23632222,0.18295924,0.38803288,-0.3684
6,0,110000,12,-0.28411072,0.12387112,-0.17224954,-0.3711
6,0,110500,12,-0.35147664,-0.05727075,-0.42747375,-0.3743
6,0,111000,12,-0.4939084,-0.5241572,-1.6067437,-0.3781
6,0,111500,12,-0.5694845,0.06312859,-3.0209417,-0.3825
6,0,112000,12,-0.573718,0.20456974,-0.59968793,-0.3874
6,0,112500,12,-0.5127918,0.31543753,1.7364166,-0.3929
6,0,113000,12,-0.2857025,-0.24045241,1.4951984,-0.3989
6,0,113500,12,-0.17777948,0.073205344,1.0790861,-0.4053
6,0,114000,12,-0.07785822,-0.018740328,0.585376,-0.4122
6,0,114500,12,-0.054523375,0.10955498,0.013924549,-0.4194
6,0,115000,12,-0.06394743,0.03747611,-0.4435609,-0.4267
6,0,115500,13,-0.04483829,0.28940904,0.48045826,-0.4342
6,0,116000,13,0.0046701888,-0.15299521,0.8775371,-0.4419
6,0,116500,13,-0.13948871,0.021444486,0.9127231,-0.4498
6,0,117000,13,-0.11162937,0.20523244,0.5733027,-0.4577
6,0,117500,13,-0.12447632,-0.060133036,0.18314308,-0.4655
6,0,118000,13,-0.2857025,-0.13829368,-0.19980487,-0.4731
6,0,118500,14,-0.52739173,0.0150008155,-0.6020349,-0.4807
6,0,119000,14,-0.59304684,0.0009760804,-1.8921025,-0.4881
6,0,119500,14,-0.60062814,-0.15727219,-1.897044,-0.4953
6,0,120000,14,-0.43298805,-0.14442246,1.1667737,-0.5025
6,0,120500,14,-0.01546209,-0.27524164,0.7393522,-0.5095
6,0,121000,14,-0.12205892,-1.2875371,0.49001336,-0.5165
6,0,121500,14,-0.1337515,-1.6406794,0.3025673,-0.5237
6,0,122000,14,-0.089267366,-0.8356436,0.16424556,-0.5309
6,0,122500,14,-0.10593863,0.28510857,0.12968548,-0.5382
6,0,123000,14,-0.062397547,-0.0678363,-0.26262617,-0.5459
6,0,123500,14,-0.04508718,0.26698077,-1.9260287,-0.5536
6,0,124000,14,0.0036127958,-0.019168027,-0.39411825,-0.5611
6,0,124500,14,0.105507344,-0.92774904,1.2454737,-0.5686
6,0,125000,14,0.23115663,-0.99395293,0.9996605,-0.5759
6,0,125500,14,0.30695534,-0.27731434,0.8849591,-0.5829
6,0,126000,14,0.32864594,-0.017555933,0.49829563,-0.5897
6,0,126500,14,0.08090348,0.30372047,0.14976713,-0.5963
6,0,127000,14,-0.11844026,0.15444447,-0.32906407,-0.6023
6,0,127500,14,-0.23941208,-0.8885747,-0.9880658,-0.6078
6,0,128000,14,-0.3018603,-0.88906825,-2.508677,-0.6126
6,0,128500,14,-0.32512817,-0.55797356,-0.40196222,-0.6165
6,0,129000,14,-0.22340994,0.53139687,1.0832772,-0.6194
6,0,129500,14,-0.11157891,0.6701543,1.155688,-0.6212
6,0,130000,14,-0.030321732,0.5038127,0.9098535,-0.6217
6,0,130500,14,-0.018734692,0.2765781,0.29576275,-0.6211
6,0,131000,14,-0.13464458,-0.12033036,-0.3962624,-0.6192
6,0,131500,14,-0.14765446,0.22281976,-1.8940666,-0.6161
6,0,132000,14,-0.20237355,0.194493,-3.3700483,-0.6119
6,0,132500,14,-0.21902649,0.19520268,-2.045764,-0.6067
6,0,133000,14,-0.18704048,0.37557375,-3.3210106,-0.6006
6,0,133500,14,-0.12038132,0.1498197,-2.797863,-0.5937
6,0,134000,14,0.002961847,0.45532298,-2.3348227,-0.5859
6,0,134500,14,0.09424979,0.22047918,-1.3028358,-0.5777
6,0,135000,14,0.20592952,0.5404772,3.2430656,-0.5693
6,0,135500,14,0.23749314,0.3003741,2.729595,-0.5608
6,0,136000,14,0.22557598,0.0399906,2.0389662,-0.5525
6,0,136500,15,0.23587428,0.11770004,1.4773551,-0.5445
6,0,137000,15,0.04280089,-0.27018917,0.059637085,-0.5369
6,0,137500,15,-0.18746516,-0.10942171,-2.2294047,-0.5299
6,0,138000,15,-0.316056,0.22838454,1.2897229,-0.5237
6,0,138500,15,-0.39897442,0.019757194,1.7192374,-0.5185
6,0,139000,15,-0.41435468,-0.34062776,1.1717658,-0.5143
6,0,139500,15,-0.403616,0.23354511,-0.3850096,-0.5111
6,0,140000,15,-0.4591119,0.33494714,-1.2508646,-0.5091
6,0,140500,15,-0.5153454,0.058188915,0.33310604,-0.5081
6,0,141000,15,-0.49990174,-0.23574303,1.3288375,-0.5086
6,0,141500,15,-0.47128224,0.15620697,1.1151428,-0.5101
6,0,142000,15,-0.3925918,0.18324594,0.6275274,-0.5125
6,0,142500,15,-0.30621114,-0.11335559,-2.555663,-0.5157
6,0,143000,15,-0.25900868,-0.12832503,-2.3862207,-0.5195
6,0,143500,15,-0.118172154,0.20347464,1.9534591,-0.5237
6,0,144000,15,0.05842143,0.04205859,1.7582762,-0.5285
6,0,144500,15,0.073018715,-0.008940874,1.3990014,-0.5337
6,0,145000,15,0.062993675,-0.18012348,0.82256126,-0.5391
6,0,145500,15,0.054292873,-0.06961759,-0.040587917,-0.5449
6,0,146000,15,-0.07703491,-0.6299302,-0.7051873,-0.5508
6,0,146500,16,-0.13682419,-1.3201174,0.836445,-0.5567
6,0,147000,16,-0.081226066,-1.9778981,1.3809067,-0.5624
6,0,147500,16,-0.07535242,-0.99313515,1.0383835,-0.5681
6,0,148000,16,-0.07858667,-0.44736895,0.7310696,-0.5735
6,0,148500,16,-0.017906703,0.2131566,0.65654963,-0.5783
6,0,149000,16,-0.14855474,-0.41257033,0.5939507,-0.5828
6,0,149500,16,-0.19956675,-0.11460109,0.40711918,-0.5871
6,0,150000,16,-0.25074363,-0.33707455,0.1934709,-0.5909
6,0,150500,16,-0.24357982,-0.07386167,0.24241632,-0.5945
6,0,151000,16,-0.062397547,-0.6748291,0.36268562,-0.5979
6,0,151500,16,-0.062397547,-1.3068681,0.3910119,-0.6007
6,0,152000,16,0.026568515,-0.49178374,0.30141965,-0.6029
6,0,152500,16,0.04146032,0.1287309,0.13512908,-0.6041
6,0,153000,16,0.017913638,0.15857105,0.12046448,-0.6045
6,0,153500,16,0.0005577922,0.34823397,0.19424038,-0.6042
6,0,154000,16,0.051259406,0.7488225,0.13408852,-0.603
6,0,154500,16,0.14498596,-0.17305942,-0.12192504,-0.601
6,0,155000,16,0.09286094,0.26719695,-0.6507676,-0.5981
6,0,155500,16,0.052681863,0.33847684,-2.2441037,-0.5943
6,0,156000,16,0.05174038,0.24922894,-3.7414021,-0.5892
6,0,156500,16,0.07954764,0.14396822,-3.8925982,-0.5835
6,0,157000,16,0.096324414,0.26825914,-3.20953,-0.5771
6,0,157500,16,0.08157352,-0.29493457,2.1240687,-0.5703
6,0,158000,16,0.25333133,-0.54581,1.9808946,-0.5632
6,0,158500,16,0.22408147,-0.9060962,1.7028203,-0.5559
6,0,159000,16,0.19053468,-0.20694156,0.78710854,-0.5486
6,0,159500,16,0.083733775,-0.15883258,0.1789411,-0.5418
6,0,160000,16,-0.09047982,0.08864478,-1.0564935,-0.5357
6,0,160500,16,-0.21148397,-0.41202042,-2.7934675,-0.5303
6,0,161000,16,-0.326491,0.11632765,1.4696113,-0.5257
6,0,161500,16,-0.2535509,0.3663947,1.6183349,-0.522
6,0,162000,16,-0.13916692,0.20687273,1.4308734,-0.5196
6,0,162500,17,-0.08070533,0.39351356,1.106847,-0.5183
6,0,163000,17,-0.04026153,-0.27062628,0.6387601,-0.5179
6,0,163500,17,-0.11916576,0.17400108,-0.043355677,-0.5192
6,0,164000,17,-0.13464458,0.2810525,-1.1619738,-0.5214
6,0,164500,17,-0.13464458,-0.073283575,-3.1710963,-0.5247
6,0,165000,17,-0.12626393,-0.25621143,-3.6880627,-0.5287
6,0,165500,17,-0.062397547,-0.49976432,-3.1089184,-0.5332
6,0,166000,17,-0.042563673,0.2796472,-2.5921917,-0.538
6,0,166500,17,0.023455555,0.34148952,-2.1634703,-0.5429
6,0,167000,17,0.118744746,0.54390347,-0.35923395,-0.5476
6,0,167500,17,0.2976054,0.6265338,3.3520577,-0.5521
6,0,168000,17,0.4441896,0.24965194,2.9969804,-0.5565
6,0,168500,17,0.43012115,-0.3711917,2.1290755,-0.5604
6,0,169000,17,0.42734542,-0.3496987,0.55054283,-0.5639
6,0,169500,17,0.2350592,-0.38856283,-1.7385269,-0.5665
6,0,170000,17,-0.06733554,0.0617844,-2.207973,-0.5687
6,0,170500,17,-0.35258016,0.5606777,0.38494238,-0.5705
6,0,171000,17,-0.6600514,1.0401084,2.618744,-0.5719
6,0,171500,17,-0.6218063,0.009981239,2.353188,-0.5728
6,0,172000,17,-0.6111522,0.28543288,1.9073392,-0.5731
6,0,172500,18,-0.621854,0.05385554,1.5703945,-0.5731
6,0,173000,18,-0.6882375,0.086905785,1.4392196,-0.5731
6,0,173500,18,-0.6254356,-0.09236549,1.2190752,-0.573
6,0,174000,18,-0.63630074,0.4990469,0.91503125,-0.573
6,0,174500,18,-0.6646162,0.59153306,0.8945723,-0.5733
6,0,175000,18,-0.43298805,-0.32484522,0.48044512,-0.574
6,0,175500,18,-0.41957203,0.17803836,0.46450007,-0.5751
6,0,176000,18,-0.33939937,0.060496606,0.33904046,-0.5765
6,0,176500,18,-0.23276822,-0.1119456,-0.0030844072,-0.5788
6,0,177000,18,-0.17689015,-0.40860823,-0.15643348,-0.5815
6,0,177500,18,-0.08142854,-0.24762458,0.0029749004,-0.5847
6,0,178000,18,0.013800626,-0.6295119,-0.28261328,-0.5887
6,0,178500,18,0.09779266,-0.37927097,-0.5065056,-0.5929
6,0,179000,18,0.18337882,0.04893936,-0.6192426,-0.5975
6,0,179500,18,0.25600612,0.123119116,-0.92933005,-0.6025
6,0,180000,18,0.31060338,0.3176982,0.354092,-0.6081
6,0,180500,18,0.41147494,0.4314565,0.49595422,-0.6139
6,0,181000,18,0.32864594,-0.31782344,0.6051554,-0.6201
6,0,181500,18,0.23590113,0.1720412,0.15541762,-0.6268
6,0,182000,18,0.0201694,0.31136736,0.15063438,-0.6336
6,0,182500,18,-0.22978789,0.16729422,-0.008158293,-0.6405
6,0,183000,18,-0.63862675,-0.30872428,-2.05023,-0.6478
6,0,183500,18,-0.866541,-0.05266477,-2.8391185,-0.6553
6,0,184000,18,-0.95121944,-0.11467629,-0.5206345,-0.6627
6,0,184500,18,-0.9847795,-0.25440663,1.1872522,-0.6703
6,0,185000,18,-0.8344387,-0.008278177,0.84090084,-0.678
6,0,185500,18,-0.72741914,-0.16143167,0.20231254,-0.6853
6,0,186000,18,-0.6184871,0.3035043,0.896839,-0.6931
6,0,186500,18,-0.41435468,-0.840085,0.8679744,-0.7006
6,0,187000,18,-0.41005567,-0.062821425,0.6243044,-0.708
6,0,187500,18,-0.38640985,-0.14711083,0.0953889,-0.7151
6,0,188000,18,-0.34841844,0.18862742,-0.3294898,-0.7218
6,0,188500,18,-0.31860775,-0.21116684,-0.9229708,-0.7281
6,0,189000,18,-0.24878547,0.21875428,-0.855719,-0.734
6,0,189500,19,-0.064913064,0.3419548,0.61178344,-0.7395
6,0,190000,19,0.07287384,0.02733356,0.66600376,-0.7443
6,0,190500,19,0.14697923,-0.09742267,0.6659597,-0.7483
6,0,191000,19,0.22931097,0.119354434,0.5071108,-0.7518
6,0,191500,19,0.18550552,-0.38786724,-0.014861612,-0.7543
6,0,192000,19,0.008401589,0.080255315,-1.6660776,-0.7558
6,0,192500,19,-0.08320963,0.2803334,-2.05032,-0.7567
6,0,193000,19,-0.18188079,0.16991681,0.641864,-0.7564
6,0,193500,19,-0.28670746,0.2775228,0.8494734,-0.7551
6,0,194000,19,-0.29892564,-0.5176994,0.6577711,-0.7531
6,0,194500,19,-0.42805985,0.003673868,0.602509,-0.7495
6,0,195000,19,-0.48900288,0.042946886,0.41410467,-0.7449
6,0,195500,19,-0.51183563,-0.42137808,0.46607262,-0.7393
6,0,196000,19,-0.6780062,0.015264015,0.2848811,-0.7318
6,0,196500,19,-0.65853906,0.0830001,-0.029934157,-0.7231
6,0,197000,20,-0.62428916,-0.23063885,-1.665131,-0.7128
6,0,197500,20,-0.57623893,-0.5635947,-1.4033613,-0.7014
6,0,198000,20,-0.38614628,-0.33920366,0.8723167,-0.689
6,0,198500,20,-0.0499433,-0.19428451,1.052219,-0.6748
6,0,199000,20,0.101398245,0.094848745,0.911009,-0.6597
6,0,199500,20,0.09726596,-0.64887583,0.7119515,-0.6436
6,0,200000,20,0.090298206,-0.66199815,0.41752318,-0.6259
6,0,200500,20,0.019846462,-1.2254362,-4.6314707,-0.6075
6,0,201000,21,-0.09298981,-0.11397129,-4.158691,-0.5878
6,0,201500,21,-0.06257528,0.05300014,-2.8209615,-0.5655
6,0,202000,21,-0.115243964,-0.7215234,0.59765047,-0.5426
6,0,202500,21,-0.2752015,0.12267262,-1.2290864,-0.5185
6,0,203000,21,-0.38924706,-0.7735522,-2.5533748,-0.4919
6,0,203500,21,-0.54039615,-0.026170995,-2.4696748,-0.4653
6,0,204000,21,-0.641893,-0.6806665,-2.0612204,-0.438
6,0,204500,21,-0.67732155,-1.5428258,-1.7207716,-0.4095
6,0,205000,21,-0.6375074,-0.90425384,3.0020473,-0.3809
